,image_id,labels,boxes
1299,1420,"[1, 7, 8, 1, 8, 7, 7, 7, 7, 7, 1, 1, 1]","[[0.6183788776397705, 0.5215625166893005, 0.6380664110183716, 0.7021093964576721], [0.6190136671066284, 0.482421875, 0.6235644817352295, 0.6262500286102295], [0.20484374463558197, 0.569531261920929, 0.22026367485523224, 0.979296863079071], [0.3563476502895355, 0.5491406321525574, 0.37898436188697815, 0.6749218702316284], [0.12543945014476776, 0.5376562476158142, 0.1315039098262787, 0.7755468487739563], [0.13588866591453552, 0.545703113079071, 0.14172852039337158, 0.7704687714576721], [0.11274413764476776, 0.5699218511581421, 0.12090820074081421, 0.9613281488418579], [0.12037109583616257, 0.5747656226158142, 0.12806640565395355, 0.9595312476158142], [0.14324218034744263, 0.5328124761581421, 0.1520410180091858, 0.8773437738418579], [0.20432616770267487, 0.5110937356948853, 0.21403320133686066, 0.876953125], [0.3809765577316284, 0.49921876192092896, 0.39988282322883606, 0.5880468487739563], [0.37959960103034973, 0.5171874761581421, 0.39772459864616394, 0.6034374833106995], [0.367431640625, 0.5122656226158142, 0.39073240756988525, 0.645703136920929]]"
1300,1521,"[7, 6, 6, 7, 1, 8]","[[0.5025976300239563, 0.47437500953674316, 0.5069043040275574, 0.6070312261581421], [0.4716210961341858, 0.49812498688697815, 0.47925782203674316, 0.6239062547683716], [0.4637109339237213, 0.49210938811302185, 0.47072264552116394, 0.625], [0.9589257836341858, 0.47218748927116394, 0.9665625095367432, 0.7782031297683716], [0.650683581829071, 0.5032031536102295, 0.6633594036102295, 0.6087499856948853], [0.6266015768051147, 0.5253124833106995, 0.6310449242591858, 0.631640613079071]]"
1301,208,"[7, 7, 7, 7, 7, 8, 7, 8, 7, 7]","[[0.5664258003234863, 0.5719531178474426, 0.574023425579071, 0.862500011920929], [0.11982421576976776, 0.5546875, 0.13007812201976776, 0.8996875286102295], [0.17517578601837158, 0.647656261920929, 0.18720702826976776, 1.0], [0.18684570491313934, 0.6351562738418579, 0.19716796278953552, 0.9976562261581421], [0.2348339855670929, 0.6929687261581421, 0.248046875, 1.0], [0.08235351741313934, 0.53125, 0.08779297024011612, 0.6418750286102295], [0.96875, 0.4607812464237213, 0.9786035418510437, 0.758593738079071], [0.0771484375, 0.5307031273841858, 0.08232422173023224, 0.64453125], [0.6885741949081421, 0.5171874761581421, 0.718457043170929, 1.0], [0.5716797113418579, 0.5882812738418579, 0.5838867425918579, 0.8968750238418579]]"
1302,1203,"[7, 1]","[[0.5526367425918579, 0.5567187666893005, 0.5620507597923279, 0.8557812571525574], [0.5290917754173279, 0.544140636920929, 0.5348047018051147, 0.6090624928474426]]"
1303,254,"[7, 8, 6, 6, 1, 5, 5, 6, 1, 7, 8, 7, 7, 5]","[[0.4379199147224426, 0.5960156321525574, 0.4443359375, 0.8079687356948853], [0.2586425840854645, 0.5786718726158142, 0.26787108182907104, 0.9003124833106995], [0.6481347680091858, 0.4778124988079071, 0.6555859446525574, 0.6793749928474426], [0.6427538990974426, 0.4888281226158142, 0.6485058665275574, 0.6693750023841858], [0.6695117354393005, 0.3689843714237213, 0.6839550733566284, 0.524218738079071], [0.612500011920929, 0.4698437452316284, 0.6262109279632568, 0.6751562356948853], [0.5980273485183716, 0.455078125, 0.608349621295929, 0.614062488079071], [0.634765625, 0.44359374046325684, 0.6425585746765137, 0.6282031536102295], [0.005947265774011612, 0.5235156416893005, 0.012939453125, 0.585156261920929], [0.558789074420929, 0.5003125071525574, 0.574902355670929, 1.0], [0.2523730397224426, 0.5797656178474426, 0.25927734375, 0.915234386920929], [0.506640613079071, 0.5559375286102295, 0.5115820169448853, 0.6705468893051147], [0.5156054496765137, 0.5458593964576721, 0.5210058689117432, 0.6665624976158142], [0.23979492485523224, 0.705859363079071, 0.2652831971645355, 0.9177343845367432]]"
1304,243,"[7, 8, 6, 6, 5, 5, 6, 1, 7, 8, 7, 7, 5]","[[0.44609373807907104, 0.565625011920929, 0.45412108302116394, 0.7710937261581421], [0.29172852635383606, 0.581250011920929, 0.29817381501197815, 0.8968750238418579], [0.6283105611801147, 0.4797656238079071, 0.6371386647224426, 0.6506249904632568], [0.6223340034484863, 0.48265624046325684, 0.6280859112739563, 0.6594531536102295], [0.5960058569908142, 0.4680468738079071, 0.6103808879852295, 0.6510937213897705], [0.5861523151397705, 0.45804688334465027, 0.5964745879173279, 0.614062488079071], [0.6194921731948853, 0.45554688572883606, 0.6251171827316284, 0.6310155987739563], [0.008515625260770321, 0.5375781059265137, 0.01656249910593033, 0.6092968583106995], [0.5366601347923279, 0.5357812643051147, 0.550048828125, 0.9982030987739563], [0.2869531214237213, 0.5814062356948853, 0.2920898497104645, 0.9099218845367432], [0.5062890648841858, 0.551953136920929, 0.5110644698143005, 0.6598437428474426], [0.5133007764816284, 0.5411718487739563, 0.5188964605331421, 0.6548437476158142], [0.27873048186302185, 0.7088281512260437, 0.30098631978034973, 0.9058593511581421]]"
1305,1120,"[7, 1, 1, 1, 7, 1]","[[0.44138672947883606, 0.5425000190734863, 0.4476562440395355, 0.7173437476158142], [0.04291992262005806, 0.5573437213897705, 0.080078125, 0.852343738079071], [0.4450097680091858, 0.5814062356948853, 0.4731152355670929, 0.8126562237739563], [0.5037500262260437, 0.5360937714576721, 0.5124804973602295, 0.6158593893051147], [0.9681152105331421, 0.4710156321525574, 0.9725586175918579, 0.5914062261581421], [0.516406238079071, 0.526562511920929, 0.5221191644668579, 0.5914843678474426]]"
1306,469,"[8, 5, 1, 3, 1, 1, 7, 1, 1, 1, 8, 5, 8, 7]","[[0.4768945276737213, 0.5753124952316284, 0.48033201694488525, 0.685546875], [0.4764355421066284, 0.6312500238418579, 0.47997069358825684, 0.6917968988418579], [0.0003515625139698386, 0.5612499713897705, 0.038593750447034836, 1.0], [0.054326172918081284, 0.4566406309604645, 0.07408203184604645, 0.6764843463897705], [0.05345703288912773, 0.6307031512260437, 0.0898144543170929, 0.9765625], [0.07861328125, 0.7164062261581421, 0.18427734076976776, 1.0], [0.20595702528953552, 0.541015625, 0.20945312082767487, 0.633593738079071], [0.3291699290275574, 0.764843761920929, 0.416748046875, 1.0], [0.4185546934604645, 0.5672656297683716, 0.4698437452316284, 1.0], [0.4853515625, 0.6582812666893005, 0.5209375023841858, 1.0], [0.5561816692352295, 0.5585156083106995, 0.5627734661102295, 0.8174218535423279], [0.5529199242591858, 0.6685937643051147, 0.5671093463897705, 0.8073437213897705], [0.5418945550918579, 0.5703125, 0.5479199290275574, 0.7147656083106995], [0.6910058856010437, 0.5762500166893005, 0.6940527558326721, 0.6662499904632568]]"
1307,925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.9554687738418579, 0.5048437714576721, 0.9685156345367432, 0.6461718678474426], [0.738476574420929, 0.7200000286102295, 0.8319628834724426, 1.0], [0.563671886920929, 0.5274218916893005, 0.6709668040275574, 1.0], [0.516796886920929, 0.5569531321525574, 0.5301758050918579, 0.6929687261581421], [0.5326367020606995, 0.5352343916893005, 0.5423242449760437, 0.6578124761581421], [0.01631835848093033, 0.514843761920929, 0.027021484449505806, 0.6171875], [0.033906251192092896, 0.5950781106948853, 0.06177734211087227, 0.8293750286102295], [0.3136621117591858, 0.8642187714576721, 0.39238280057907104, 1.0], [0.0, 0.6271874904632568, 0.025390625, 1.0], [0.983203113079071, 0.598437488079071, 1.0, 1.0], [0.0038183594588190317, 0.4685937464237213, 0.007109375204890966, 0.49742186069488525], [0.48491209745407104, 0.6677343845367432, 0.524707019329071, 1.0], [0.49650391936302185, 0.5790625214576721, 0.5151464939117432, 0.6838281154632568], [0.0075488281436264515, 0.4788281321525574, 0.011210937052965164, 0.5171874761581421], [0.5120702981948853, 0.5085155963897705, 0.5180078148841858, 0.5882812738418579], [0.01015624962747097, 0.4918749928474426, 0.016582030802965164, 0.5525000095367432]]"
1308,455,"[1, 8, 5, 7, 7, 1, 3, 1, 7, 1, 1, 1, 8, 5, 8, 7]","[[0.6005663871765137, 0.6205468773841858, 0.6334765553474426, 0.8221094012260437], [0.3765625059604645, 0.5425000190734863, 0.392822265625, 0.998828113079071], [0.37480467557907104, 0.7914062738418579, 0.3965527415275574, 1.0], [0.6102441549301147, 0.5867968797683716, 0.6199804544448853, 0.9965624809265137], [0.7535741925239563, 0.5484374761581421, 0.7576659917831421, 0.6630468964576721], [0.0, 0.5651562213897705, 0.025019532069563866, 1.0], [0.03466796875, 0.48875001072883606, 0.04672851413488388, 0.5982031226158142], [0.03251953050494194, 0.600390613079071, 0.05478515475988388, 0.8018749952316284], [0.18091796338558197, 0.532421886920929, 0.18403320014476776, 0.6118749976158142], [0.044746093451976776, 0.6384375095367432, 0.08855468779802322, 1.0], [0.08263672143220901, 0.5407812595367432, 0.20989257097244263, 1.0], [0.5058203339576721, 0.6563281416893005, 0.5526171922683716, 1.0], [0.6320703029632568, 0.5208593606948853, 0.6452538967132568, 1.0], [0.625195324420929, 0.7464843988418579, 0.6528906226158142, 1.0], [0.5917870998382568, 0.5606250166893005, 0.603222668170929, 0.987500011920929], [0.7534375190734863, 0.5582031011581421, 0.75732421875, 0.6677343845367432]]"
1309,393,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 7, 8, 8, 7, 7]","[[0.47496092319488525, 0.7346093654632568, 0.5105956792831421, 0.9974218606948853], [0.48356446623802185, 0.6255468726158142, 0.5101464986801147, 0.8137500286102295], [0.537060558795929, 0.538281261920929, 0.5614160299301147, 0.7125781178474426], [0.5711816549301147, 0.6107031106948853, 0.5915820598602295, 0.7060937285423279], [0.6009374856948853, 0.6010937690734863, 0.6190527081489563, 0.6953125], [0.6249414086341858, 0.6032812595367432, 0.6406640410423279, 0.6924218535423279], [0.035624999552965164, 0.549609363079071, 0.04478515684604645, 0.6147656440734863], [0.05429687350988388, 0.5155468583106995, 0.06331054866313934, 0.6015625], [0.11810547113418579, 0.5383594036102295, 0.14150390028953552, 0.6678906083106995], [0.028007812798023224, 0.5521093606948853, 0.033906251192092896, 0.6522656083106995], [0.08269531279802322, 0.5164843797683716, 0.0883496105670929, 0.6578124761581421], [0.33349609375, 0.4680468738079071, 0.33970701694488525, 0.5858593583106995], [0.4776660203933716, 0.5565624833106995, 0.4847363233566284, 0.7196093797683716], [0.47661131620407104, 0.5718749761581421, 0.4815917909145355, 0.6732812523841858], [0.4799218773841858, 0.5762500166893005, 0.48402345180511475, 0.6737499833106995]]"
1310,494,"[1, 1, 3, 1, 1, 7, 1, 1, 1, 8, 5, 8, 7]","[[0.0025878907181322575, 0.5639843940734863, 0.039482422173023224, 1.0], [0.024052733555436134, 0.5537499785423279, 0.04121093824505806, 0.7198437452316284], [0.05854492262005806, 0.4504687488079071, 0.08113281428813934, 0.7214062213897705], [0.05743164196610451, 0.6435937285423279, 0.10371093451976776, 1.0], [0.12027344107627869, 0.7514062523841858, 0.23206055164337158, 1.0], [0.2063281238079071, 0.5360937714576721, 0.2101171910762787, 0.645312488079071], [0.361328125, 0.7328125238418579, 0.4352050721645355, 1.0], [0.4312988221645355, 0.5647656321525574, 0.47365233302116394, 1.0], [0.4814453125, 0.6559374928474426, 0.5197949409484863, 1.0], [0.5502539277076721, 0.5607030987739563, 0.5565820336341858, 0.8039844036102295], [0.5482128858566284, 0.6669531464576721, 0.5620800852775574, 0.7900781035423279], [0.5393847823143005, 0.5651562213897705, 0.544921875, 0.7346875071525574], [0.683642566204071, 0.5896093845367432, 0.6867578029632568, 0.6767968535423279]]"
1311,578,"[1, 1, 1, 1, 7, 1, 1, 1, 1, 7, 7, 1, 7, 1]","[[0.452880859375, 0.49367186427116394, 0.46928709745407104, 0.6006249785423279], [0.44721680879592896, 0.5249218940734863, 0.4708788990974426, 0.666015625], [0.39594727754592896, 0.5490624904632568, 0.40746092796325684, 0.6367968916893005], [0.4979492127895355, 0.48195311427116394, 0.5111425518989563, 0.5598437786102295], [0.26906248927116394, 0.682812511920929, 0.27565428614616394, 0.9724218845367432], [0.47197264432907104, 0.7272655963897705, 0.5308300852775574, 1.0], [0.46815431118011475, 0.6228906512260437, 0.4931933581829071, 0.8881250023841858], [0.3646289110183716, 0.5628125071525574, 0.37815430760383606, 0.6603124737739563], [0.0, 0.6010156273841858, 0.03353515639901161, 1.0], [0.22275391221046448, 0.6161718964576721, 0.22497069835662842, 0.6914843916893005], [0.23121093213558197, 0.6217187643051147, 0.23317383229732513, 0.6912500262260437], [0.4062207043170929, 0.5163280963897705, 0.42277345061302185, 0.6348437666893005], [0.11189453303813934, 0.5211718678474426, 0.11424804478883743, 0.5860156416893005], [0.9774511456489563, 0.6004687547683716, 1.0, 1.0]]"
1312,67,"[1, 1, 7, 7, 7, 7, 6, 6, 5]","[[0.4141894578933716, 0.6177343726158142, 0.45556640625, 0.8656250238418579], [0.4414648413658142, 0.6098437309265137, 0.4683593809604645, 0.7574218511581421], [0.514111340045929, 0.5743749737739563, 0.5256933569908142, 0.9971874952316284], [0.519775390625, 0.5818750262260437, 0.5256543159484863, 0.6943749785423279], [0.1350390613079071, 0.6799218654632568, 0.13877929747104645, 0.7940624952316284], [0.13876953721046448, 0.6798437237739563, 0.14245116710662842, 0.7905468940734863], [0.27070313692092896, 0.758984386920929, 0.2804492115974426, 1.0], [0.28055664896965027, 0.7442968487739563, 0.2929980456829071, 1.0], [0.5904882550239563, 0.6487500071525574, 0.6039843559265137, 0.800000011920929]]"
1313,441,"[1, 8, 5, 7, 7, 1, 3, 1, 1, 7, 1, 1, 1, 8, 5, 8, 7]","[[0.5361621379852295, 0.6159374713897705, 0.5649804472923279, 0.8349999785423279], [0.44873046875, 0.5657031536102295, 0.45558592677116394, 0.7640625238418579], [0.44959962368011475, 0.66015625, 0.45505860447883606, 0.8014062643051147], [0.5728613138198853, 0.5794531106948853, 0.5811132788658142, 0.897265613079071], [0.7360449433326721, 0.5471875071525574, 0.7401171922683716, 0.6468750238418579], [0.0, 0.5638281106948853, 0.027265625074505806, 1.0], [0.03958984464406967, 0.47242188453674316, 0.05484374985098839, 0.6139062643051147], [0.03676757961511612, 0.6045312285423279, 0.05169921740889549, 0.7764062285423279], [0.043818358331918716, 0.6266406178474426, 0.07916015386581421, 0.9227343797683716], [0.19101563096046448, 0.5454687476158142, 0.19438476860523224, 0.633593738079071], [0.076171875, 0.7478906512260437, 0.17272460460662842, 1.0], [0.27855467796325684, 0.581250011920929, 0.4119824171066284, 1.0], [0.49061524868011475, 0.6607031226158142, 0.5252538919448853, 1.0], [0.5850390791893005, 0.5451562404632568, 0.5929394364356995, 0.9092187285423279], [0.579150378704071, 0.6962500214576721, 0.6018261909484863, 0.9163281321525574], [0.5632714629173279, 0.5606250166893005, 0.5717383027076721, 0.8819531202316284], [0.7265918254852295, 0.5546875, 0.7298339605331421, 0.6572656035423279]]"
1314,1253,"[1, 7, 8, 7, 1, 1, 1, 7, 1, 8, 1, 1, 1, 1]","[[0.98046875, 0.4600781202316284, 0.9971289038658142, 0.6430468559265137], [0.47230470180511475, 0.5742968916893005, 0.49088868498802185, 1.0], [0.611035168170929, 0.4390625059604645, 0.6175390481948853, 0.5774219036102295], [0.5874804854393005, 0.48054686188697815, 0.5962207317352295, 0.7408593893051147], [0.0, 0.5368750095367432, 0.010800781659781933, 0.6871874928474426], [0.42659178376197815, 0.6098437309265137, 0.4589160084724426, 0.8888280987739563], [0.7203124761581421, 0.6410937309265137, 0.8651757836341858, 1.0], [0.9097851514816284, 0.392578125, 0.9216699004173279, 0.7860937714576721], [0.8717089891433716, 0.5974218845367432, 0.9536328315734863, 0.9989062547683716], [0.9488769769668579, 0.5015624761581421, 0.9609277248382568, 0.842578113079071], [0.9795995950698853, 0.46812498569488525, 1.0, 0.7836718559265137], [0.4513183534145355, 0.5056250095367432, 0.46638670563697815, 0.6887500286102295], [0.46373045444488525, 0.573046863079071, 0.4769628942012787, 0.65234375], [0.4665234386920929, 0.5794531106948853, 0.4785449206829071, 0.6564062237739563]]"
1315,279,"[7, 7, 7, 7, 8, 6, 1, 5, 5, 7, 8, 7, 7, 5]","[[0.3521484434604645, 0.5991406440734863, 0.36328125, 1.0], [0.3757031261920929, 0.6599218845367432, 0.38818359375, 0.942187488079071], [0.38109374046325684, 0.6528124809265137, 0.39387694001197815, 0.9379687309265137], [0.4017578065395355, 0.625781238079071, 0.41254884004592896, 0.8705468773841858], [0.13972656428813934, 0.5454687476158142, 0.1475488245487213, 0.792187511920929], [0.788867175579071, 0.421875, 0.8022363185882568, 0.667187511920929], [0.7486327886581421, 0.33617186546325684, 0.7611914277076721, 0.48359376192092896], [0.7709277272224426, 0.4439062476158142, 0.7796679735183716, 0.7129687666893005], [0.7312988042831421, 0.3936718702316284, 0.7403808832168579, 0.6546875238418579], [0.8570312261581421, 0.37109375, 0.877246081829071, 1.0], [0.13198241591453552, 0.5470312237739563, 0.13945312798023224, 0.7985937595367432], [0.5177050828933716, 0.5575781464576721, 0.5254882574081421, 0.8028125166893005], [0.5286816358566284, 0.5814843773841858, 0.5363671779632568, 0.7284374833106995], [0.13056640326976776, 0.6477344036102295, 0.15027344226837158, 0.7872655987739563]]"
1316,224,"[7, 8, 1, 7, 8, 7, 7, 5]","[[0.4496093690395355, 0.5635156035423279, 0.4560546875, 0.7517969012260437], [0.3141210973262787, 0.5835156440734863, 0.3188769519329071, 0.8809375166893005], [0.014492187649011612, 0.5560156106948853, 0.025908203795552254, 0.684374988079071], [0.4930761754512787, 0.5910937786102295, 0.5034765601158142, 0.999218761920929], [0.30956053733825684, 0.5856249928474426, 0.314453125, 0.8910156488418579], [0.5056836009025574, 0.5450000166893005, 0.5101757645606995, 0.6414843797683716], [0.5100390911102295, 0.5309374928474426, 0.5159570574760437, 0.6357812285423279], [0.3079492151737213, 0.6973437666893005, 0.32777345180511475, 0.8903124928474426]]"
1317,721,"[7, 7, 1, 1, 1, 7, 8, 1, 5, 1, 1, 1, 1, 1, 3, 1]","[[0.9446094036102295, 0.45054686069488525, 0.9501269459724426, 0.6250781416893005], [0.9081640839576721, 0.482421875, 0.9173144698143005, 0.8385937213897705], [0.46999022364616394, 0.6211718916893005, 0.4795214831829071, 0.7397656440734863], [0.4842187464237213, 0.6010937690734863, 0.4946582019329071, 0.7194530963897705], [0.00028320311685092747, 0.5801562666893005, 0.032988280057907104, 1.0], [0.15256835520267487, 0.5608593821525574, 0.15928710997104645, 0.8044531345367432], [0.14705078303813934, 0.571093738079071, 0.154296875, 0.8187500238418579], [0.20087890326976776, 0.501171886920929, 0.21236328780651093, 0.563281238079071], [0.14467772841453552, 0.69921875, 0.15908202528953552, 0.8581249713897705], [0.06589844077825546, 0.5203906297683716, 0.07832030951976776, 0.5864843726158142], [0.1015625, 0.5268750190734863, 0.11497070640325546, 0.5953124761581421], [0.011562500149011612, 0.48890626430511475, 0.021601563319563866, 0.581250011920929], [0.0703125, 0.5354687571525574, 0.07997070252895355, 0.5955469012260437], [0.08710937201976776, 0.684765636920929, 0.15433593094348907, 0.9976562261581421], [0.5258886814117432, 0.12867186963558197, 0.6367480754852295, 0.9918749928474426], [0.4969238340854645, 0.6298437714576721, 0.5152929425239563, 0.8365625143051147]]"
